FROM_STOP_ID,TO_STOP_ID,TRAVEL_TIME
STP70498,STP67588,149
STP70498,STP67689,472
STP70498,STP67850,10
STP70498,STP67867,470
STP70498,STP67872,28
STP70498,STP67962,490
STP70498,STP68012,462
STP70498,STP68071,20
STP70498,STP68310,479
STP70498,STP68366,473
STP70498,STP68418,131
STP70498,STP68482,22
STP70498,STP68587,496
STP70498,STP68664,20
STP70498,STP68791,15
STP70498,STP68814,24
STP70498,STP68816,140
STP70498,STP68819,481
STP70498,STP68855,138
STP70498,STP68973,14
STP70498,STP69025,137
STP70498,STP69112,25
STP70498,STP69122,145
STP70498,STP69214,476
STP70498,STP69217,500
STP70498,STP69242,490
STP70498,STP69244,20
STP70498,STP69273,497
STP70498,STP69281,134
STP70498,STP69288,25
STP70498,STP69307,123
STP70498,STP69310,470
STP70498,STP69339,480
STP70498,STP69342,139
STP70498,STP69343,491
STP70498,STP69350,19
STP70498,STP69424,486
STP70498,STP69459,143
STP70498,STP69504,25
STP70498,STP69538,473
STP70498,STP69545,467
STP70498,STP69566,490
STP70498,STP69567,15
STP70498,STP69584,486
STP70498,STP69593,27
STP70498,STP69598,493
STP70498,STP69604,493
STP70498,STP69612,496
STP70498,STP69621,469
STP70498,STP69625,500
STP70498,STP69650,487
STP70498,STP69661,497
STP70498,STP69664,130
STP70498,STP69668,14
STP70498,STP69677,143
STP70498,STP69710,25
STP70498,STP69715,482
STP70498,STP69759,137
STP70498,STP69795,481
STP70498,STP69799,491
STP70498,STP69824,9
STP70498,STP69828,143
STP70498,STP69835,25
STP70498,STP69842,487
STP70498,STP69846,8
STP70498,STP69857,25
STP70498,STP69873,475
STP70498,STP69890,142
STP70498,STP69892,139
STP70498,STP69894,473
STP70498,STP69898,467
STP70498,STP69910,484
STP70498,STP69921,134
STP70498,STP69923,475
STP70498,STP69927,136
STP70498,STP69934,483
STP70498,STP69940,496
STP70498,STP69943,486
STP70498,STP69946,136
STP70498,STP69963,477
STP70498,STP69964,13
STP70498,STP69973,27
STP70498,STP69984,482
STP70498,STP69989,133
STP70498,STP70001,27
STP70498,STP70008,33
STP70498,STP70024,475
STP70498,STP70026,31
STP70498,STP70030,490
STP70498,STP70055,473
STP70498,STP70067,479
STP70498,STP70072,32
STP70498,STP70073,472
STP70498,STP70076,138
STP70498,STP70082,151
STP70498,STP70102,500
STP70498,STP70122,484
STP70498,STP70144,472
STP70498,STP70151,33
STP70498,STP70173,472
STP70498,STP70178,25
STP70498,STP70189,24
STP70498,STP70197,474
STP70498,STP70200,497
STP70498,STP70202,493
STP70498,STP70203,488
STP70498,STP70206,488
STP70498,STP70208,496
STP70498,STP70211,9
STP70498,STP70227,480
STP70498,STP70228,482
STP70498,STP70240,501
STP70498,STP70252,133
STP70498,STP70255,488
STP70498,STP70258,3
STP70498,STP70259,1
STP70498,STP70261,3
STP70498,STP70265,150
STP70498,STP70267,23
STP70498,STP70274,21
STP70498,STP70275,489
STP70498,STP70277,470
STP70498,STP70286,31
STP70498,STP70301,495
STP70498,STP70309,140
STP70498,STP70311,7
STP70498,STP70326,136
STP70498,STP70335,26
STP70498,STP70336,517
STP70498,STP70348,8
STP70498,STP70355,493
STP70498,STP70359,473
STP70498,STP70366,496
STP70498,STP70387,480
STP70498,STP70390,39
STP70498,STP70398,139
STP70498,STP70400,474
STP70498,STP70406,481
STP70498,STP70412,24
STP70498,STP70415,8
STP70498,STP70434,121
STP70498,STP70446,18
STP70498,STP70451,482
STP70498,STP70488,140
STP70498,STP70489,24
STP70498,STP70495,128
STP70498,STP70498,0
STP70498,STP70501,143
STP70498,STP70503,27
STP70498,STP70506,485
STP70498,STP70513,21
STP70498,STP70525,492
STP70498,STP70529,20
STP70498,STP70533,19
STP70498,STP70535,469
STP70498,STP70539,472
STP70498,STP70565,480
STP70498,STP70566,479
STP70498,STP70573,468
STP70498,STP70598,496
STP70498,STP70611,13
STP70498,STP70628,22
STP70498,STP70644,28
STP70498,STP70664,485
STP70498,STP70674,474
STP70498,STP70679,8
STP70498,STP70687,128
STP70498,STP70693,9
STP70498,STP70728,486
STP70501,DEP10001,142
STP70501,DEP10022,454
STP70501,DEP25005,432
STP70501,DEP35024,40
STP70501,DEP45024,142
STP70501,DEP50002,40
STP70501,STP62369,418
STP70501,STP62829,39
STP70501,STP63844,424
STP70501,STP63889,436
STP70501,STP64338,34
STP70501,STP64718,429
STP70501,STP65581,155
STP70501,STP65701,428
STP70501,STP66082,438
STP70501,STP66121,12
STP70501,STP66273,21
STP70501,STP66307,168
STP70501,STP66419,431
STP70501,STP66572,44
STP70501,STP66649,415
STP70501,STP66756,440
STP70501,STP67121,18
STP70501,STP67261,136
STP70501,STP67306,414
STP70501,STP67469,14
STP70501,STP67588,14
STP70501,STP67689,424
STP70501,STP67850,148
STP70501,STP67867,422
STP70501,STP67872,145
STP70501,STP67962,442
STP70501,STP68012,414
STP70501,STP68071,132
STP70501,STP68310,431
STP70501,STP68366,424
STP70501,STP68418,30
STP70501,STP68482,139
STP70501,STP68587,448
STP70501,STP68664,137
STP70501,STP68791,144
STP70501,STP68814,152
STP70501,STP68816,36
STP70501,STP68819,433
STP70501,STP68855,42
STP70501,STP68973,138
STP70501,STP69025,37
STP70501,STP69112,142
STP70501,STP69122,6
STP70501,STP69214,428
STP70501,STP69217,452
STP70501,STP69242,442
STP70501,STP69244,145
STP70501,STP69273,449
STP70501,STP69281,27
STP70501,STP69288,142
STP70501,STP69307,34
STP70501,STP69310,422
STP70501,STP69339,432
STP70501,STP69342,9
STP70501,STP69343,443
STP70501,STP69350,133
STP70501,STP69424,438
STP70501,STP69459,35
STP70501,STP69504,153
STP70501,STP69538,425
STP70501,STP69545,419
STP70501,STP69566,442
STP70501,STP69567,135
STP70501,STP69584,438
STP70501,STP69593,144
STP70501,STP69598,445
STP70501,STP69604,445
STP70501,STP69612,448
STP70501,STP69621,421
STP70501,STP69625,449
STP70501,STP69650,438
STP70501,STP69661,446
STP70501,STP69664,30
STP70501,STP69668,144
STP70501,STP69677,11
STP70501,STP69710,142
STP70501,STP69715,434
STP70501,STP69759,22
STP70501,STP69795,433
STP70501,STP69799,443
STP70501,STP69824,142
STP70501,STP69828,41
STP70501,STP69835,146
STP70501,STP69842,439
STP70501,STP69846,142
STP70501,STP69857,142
STP70501,STP69873,427
STP70501,STP69890,6
STP70501,STP69892,38
STP70501,STP69894,425
STP70501,STP69898,419
STP70501,STP69910,436
STP70501,STP69921,15
STP70501,STP69923,427
STP70501,STP69927,26
STP70501,STP69934,435
STP70501,STP69940,448
STP70501,STP69943,438
STP70501,STP69946,9
STP70501,STP69963,429
STP70501,STP69964,148
STP70501,STP69973,155
STP70501,STP69984,435
STP70501,STP69989,25
STP70501,STP70001,144
STP70501,STP70008,143
STP70501,STP70024,420
STP70501,STP70026,143
STP70501,STP70030,442
STP70501,STP70055,425
STP70501,STP70067,431
STP70501,STP70072,143
STP70501,STP70073,424
STP70501,STP70076,37
STP70501,STP70082,16
STP70501,STP70102,450
STP70501,STP70122,436
STP70501,STP70144,424
STP70501,STP70151,162
STP70501,STP70173,424
STP70501,STP70178,147
STP70501,STP70189,143
STP70501,STP70197,426
STP70501,STP70200,449
STP70501,STP70202,439
STP70501,STP70203,439
STP70501,STP70206,440
STP70501,STP70208,448
STP70501,STP70211,145
STP70501,STP70227,432
STP70501,STP70228,434
STP70501,STP70240,448
STP70501,STP70252,23
STP70501,STP70255,445
STP70501,STP70258,142
STP70501,STP70259,143
STP70501,STP70261,142
STP70501,STP70265,17
STP70501,STP70267,151
STP70501,STP70274,140
STP70501,STP70275,441
STP70501,STP70277,422
STP70501,STP70286,148
STP70501,STP70301,447
STP70501,STP70309,9
STP70501,STP70311,149
STP70501,STP70326,16
STP70501,STP70335,143
STP70501,STP70336,469
STP70501,STP70348,147
STP70501,STP70355,445
STP70501,STP70359,425
STP70501,STP70366,448
STP70501,STP70387,432
STP70501,STP70390,156
STP70501,STP70398,44
STP70501,STP70400,426
STP70501,STP70406,433
STP70501,STP70412,132
STP70501,STP70415,142
STP70501,STP70434,40
STP70501,STP70446,135
STP70501,STP70451,431
STP70501,STP70488,36
STP70501,STP70489,142
STP70501,STP70495,31
STP70501,STP70498,144
STP70501,STP70501,0
STP70501,STP70503,126
STP70501,STP70506,437
STP70501,STP70513,138
STP70501,STP70525,444
STP70501,STP70529,145
STP70501,STP70533,133
STP70501,STP70535,421
STP70501,STP70539,424
STP70501,STP70565,432
STP70501,STP70566,431
STP70501,STP70573,420
STP70501,STP70598,448
STP70501,STP70611,147
STP70501,STP70628,151
STP70501,STP70644,145
STP70501,STP70664,437
STP70501,STP70674,425
STP70501,STP70679,144
STP70501,STP70687,24
STP70501,STP70693,142
STP70501,STP70728,438
STP70503,DEP10001,26
STP70503,DEP10022,524
STP70503,DEP25005,503
STP70503,DEP35024,116
STP70503,DEP45024,26
STP70503,DEP50002,116
STP70503,STP62369,488
STP70503,STP62829,122
STP70503,STP63844,495
STP70503,STP63889,510
STP70503,STP64338,123
STP70503,STP64718,499
STP70503,STP65581,39
STP70503,STP65701,504
STP70503,STP66082,509
STP70503,STP66121,137
STP70503,STP66273,120
STP70503,STP66307,52
STP70503,STP66419,501
STP70503,STP66572,123
STP70503,STP66649,486
STP70503,STP66756,511
STP70503,STP67121,126
STP70503,STP67261,19
STP70503,STP67306,484
STP70503,STP67469,136
STP70503,STP67588,132
STP70503,STP67689,494
STP70503,STP67850,31
STP70503,STP67867,492
STP70503,STP67872,27
STP70503,STP67962,512
STP70503,STP68012,485
STP70503,STP68071,12
STP70503,STP68310,502
STP70503,STP68366,495
STP70503,STP68418,114
STP70503,STP68482,23
STP70503,STP68587,518
STP70503,STP68664,22
STP70503,STP68791,28
STP70503,STP68814,37
STP70503,STP68816,123
STP70503,STP68819,504
STP70503,STP68855,121
STP70503,STP68973,23
STP70503,STP69025,120
STP70503,STP69112,27
STP70503,STP69122,128
STP70503,STP69214,498
STP70503,STP69217,522
STP70503,STP69242,512
STP70503,STP69244,29
STP70503,STP69273,520
STP70503,STP69281,117
STP70503,STP69288,27
STP70503,STP69307,106
STP70503,STP69310,492
STP70503,STP69339,502
STP70503,STP69342,122
STP70503,STP69343,513
STP70503,STP69350,16
STP70503,STP69424,508
STP70503,STP69459,126
STP70503,STP69504,38
STP70503,STP69538,495
STP70503,STP69545,490
STP70503,STP69566,513
STP70503,STP69567,18
STP70503,STP69584,508
STP70503,STP69593,29
STP70503,STP69598,516
STP70503,STP69604,515
STP70503,STP69612,518
STP70503,STP69621,491
STP70503,STP69625,523
STP70503,STP69650,509
STP70503,STP69661,519
STP70503,STP69664,113
STP70503,STP69668,28
STP70503,STP69677,126
STP70503,STP69710,27
STP70503,STP69715,504
STP70503,STP69759,120
STP70503,STP69795,503
STP70503,STP69799,514
STP70503,STP69824,26
STP70503,STP69828,126
STP70503,STP69835,31
STP70503,STP69842,510
STP70503,STP69846,25
STP70503,STP69857,27
STP70503,STP69873,497
STP70503,STP69890,125
STP70503,STP69892,122
STP70503,STP69894,495
STP70503,STP69898,489
STP70503,STP69910,506
STP70503,STP69921,118
STP70503,STP69923,498
STP70503,STP69927,119
STP70503,STP69934,506
STP70503,STP69940,518
STP70503,STP69943,508
STP70503,STP69946,119
STP70503,STP69963,500
STP70503,STP69964,32
STP70503,STP69973,40
STP70503,STP69984,504
STP70503,STP69989,116
STP70503,STP70001,28
STP70503,STP70008,21
STP70503,STP70024,497
STP70503,STP70026,23
STP70503,STP70030,512
STP70503,STP70055,495
STP70503,STP70067,501
STP70503,STP70072,22
STP70503,STP70073,495
STP70503,STP70076,122
STP70503,STP70082,135
STP70503,STP70102,523
STP70503,STP70122,507
STP70503,STP70144,495
STP70503,STP70151,46
STP70503,STP70173,495
STP70503,STP70178,31
STP70503,STP70189,28
STP70503,STP70197,497
STP70503,STP70200,519
STP70503,STP70202,515
STP70503,STP70203,510
STP70503,STP70206,511
STP70503,STP70208,518
STP70503,STP70211,29
STP70503,STP70227,502
STP70503,STP70228,504
STP70503,STP70240,523
STP70503,STP70252,116
STP70503,STP70255,510
STP70503,STP70258,26
STP70503,STP70259,27
STP70503,STP70261,26
STP70503,STP70265,133
STP70503,STP70267,36
STP70503,STP70274,25
STP70503,STP70275,511
STP70503,STP70277,493
STP70503,STP70286,32
STP70503,STP70301,517
STP70503,STP70309,123
STP70503,STP70311,32
STP70503,STP70326,119
STP70503,STP70335,28
STP70503,STP70336,539
STP70503,STP70348,31
STP70503,STP70355,515
STP70503,STP70359,495
STP70503,STP70366,518
STP70503,STP70387,502
STP70503,STP70390,38
STP70503,STP70398,122
STP70503,STP70400,497
STP70503,STP70406,503
STP70503,STP70412,10
STP70503,STP70415,26
STP70503,STP70434,104
STP70503,STP70446,20
STP70503,STP70451,505
STP70503,STP70488,123
STP70503,STP70489,27
STP70503,STP70495,111
STP70503,STP70498,28
STP70503,STP70501,126
STP70503,STP70503,0
STP70503,STP70506,508
STP70503,STP70513,23
STP70503,STP70525,514
STP70503,STP70529,29
STP70503,STP70533,16
STP70503,STP70535,491
STP70503,STP70539,495
STP70503,STP70565,502
STP70503,STP70566,502
STP70503,STP70573,491
STP70503,STP70598,518
STP70503,STP70611,32
STP70503,STP70628,35
STP70503,STP70644,29
STP70503,STP70664,508
STP70503,STP70674,496
STP70503,STP70679,28
STP70503,STP70687,111
STP70503,STP70693,26
STP70503,STP70728,508
STP70506,DEP10001,494
STP70506,DEP10022,20
STP70506,DEP25005,11
STP70506,DEP35024,437
STP70506,DEP45024,494
STP70506,DEP50002,437
STP70506,STP62369,42
STP70506,STP62829,444
STP70506,STP63844,47
STP70506,STP63889,10
STP70506,STP64338,444
STP70506,STP64718,14
STP70506,STP65581,488
STP70506,STP65701,11
STP70506,STP66082,19
STP70506,STP66121,439
STP70506,STP66273,428
STP70506,STP66307,490
STP70506,STP66419,26
STP70506,STP66572,450
STP70506,STP66649,28
STP70506,STP66756,18
STP70506,STP67121,415
STP70506,STP67261,510
STP70506,STP67306,29
STP70506,STP67469,441
STP70506,STP67588,425
STP70506,STP67689,19
STP70506,STP67850,472
STP70506,STP67867,21
STP70506,STP67872,499
STP70506,STP67962,37
STP70506,STP68012,26
STP70506,STP68071,492
STP70506,STP68310,13
STP70506,STP68366,20
STP70506,STP68418,436
STP70506,STP68482,489
STP70506,STP68587,25
STP70506,STP68664,491
STP70506,STP68791,479
STP70506,STP68814,490
STP70506,STP68816,446
STP70506,STP68819,39
STP70506,STP68855,441
STP70506,STP68973,484
STP70506,STP69025,442
STP70506,STP69112,496
STP70506,STP69122,426
STP70506,STP69214,14
STP70506,STP69217,47
STP70506,STP69242,24
STP70506,STP69244,488
STP70506,STP69273,23
STP70506,STP69281,436
STP70506,STP69288,493
STP70506,STP69307,428
STP70506,STP69310,20
STP70506,STP69339,14
STP70506,STP69342,420
STP70506,STP69343,31
STP70506,STP69350,490
STP70506,STP69424,19
STP70506,STP69459,445
STP70506,STP69504,486
STP70506,STP69538,36
STP70506,STP69545,24
STP70506,STP69566,9
STP70506,STP69567,486
STP70506,STP69584,32
STP70506,STP69593,495
STP70506,STP69598,12
STP70506,STP69604,40
STP70506,STP69612,33
STP70506,STP69621,32
STP70506,STP69625,19
STP70506,STP69650,4
STP70506,STP69661,18
STP70506,STP69664,425
STP70506,STP69668,482
STP70506,STP69677,429
STP70506,STP69710,495
STP70506,STP69715,13
STP70506,STP69759,432
STP70506,STP69795,16
STP70506,STP69799,11
STP70506,STP69824,481
STP70506,STP69828,447
STP70506,STP69835,491
STP70506,STP69842,16
STP70506,STP69846,482
STP70506,STP69857,496
STP70506,STP69873,20
STP70506,STP69890,423
STP70506,STP69892,447
STP70506,STP69894,35
STP70506,STP69898,30
STP70506,STP69910,40
STP70506,STP69921,415
STP70506,STP69923,23
STP70506,STP69927,435
STP70506,STP69934,42
STP70506,STP69940,14
STP70506,STP69943,22
STP70506,STP69946,417
STP70506,STP69963,12
STP70506,STP69964,487
STP70506,STP69973,488
STP70506,STP69984,18
STP70506,STP69989,435
STP70506,STP70001,498
STP70506,STP70008,504
STP70506,STP70024,28
STP70506,STP70026,503
STP70506,STP70030,19
STP70506,STP70055,20
STP70506,STP70067,17
STP70506,STP70072,503
STP70506,STP70073,21
STP70506,STP70076,444
STP70506,STP70082,444
STP70506,STP70102,19
STP70506,STP70122,37
STP70506,STP70144,21
STP70506,STP70151,500
STP70506,STP70173,19
STP70506,STP70178,491
STP70506,STP70189,491
STP70506,STP70197,17
STP70506,STP70200,16
STP70506,STP70202,13
STP70506,STP70203,13
STP70506,STP70206,13
STP70506,STP70208,43
STP70506,STP70211,484
STP70506,STP70227,30
STP70506,STP70228,7
STP70506,STP70240,18
STP70506,STP70252,433
STP70506,STP70255,27
STP70506,STP70258,477
STP70506,STP70259,476
STP70506,STP70261,477
STP70506,STP70265,445
STP70506,STP70267,489
STP70506,STP70274,488
STP70506,STP70275,30
STP70506,STP70277,33
STP70506,STP70286,498
STP70506,STP70301,13
STP70506,STP70309,421
STP70506,STP70311,481
STP70506,STP70326,428
STP70506,STP70335,494
STP70506,STP70336,49
STP70506,STP70348,476
STP70506,STP70355,18
STP70506,STP70359,25
STP70506,STP70366,14
STP70506,STP70387,19
STP70506,STP70390,510
STP70506,STP70398,450
STP70506,STP70400,25
STP70506,STP70406,19
STP70506,STP70412,495
STP70506,STP70415,482
STP70506,STP70434,430
STP70506,STP70446,489
STP70506,STP70451,17
STP70506,STP70488,445
STP70506,STP70489,492
STP70506,STP70495,423
STP70506,STP70498,476
STP70506,STP70501,424
STP70506,STP70503,498
STP70506,STP70506,0
STP70506,STP70513,492
STP70506,STP70525,21
STP70506,STP70529,488
STP70506,STP70533,490
STP70506,STP70535,21
STP70506,STP70539,35
STP70506,STP70565,37
STP70506,STP70566,20
STP70506,STP70573,21
STP70506,STP70598,31
STP70506,STP70611,477
STP70506,STP70628,484
STP70506,STP70644,497
STP70506,STP70664,0
STP70506,STP70674,21
STP70506,STP70679,483
STP70506,STP70687,423
STP70506,STP70693,483
STP70506,STP70728,32
STP70513,DEP10001,14
STP70513,DEP10022,518
STP70513,DEP25005,496
STP70513,DEP35024,129
STP70513,DEP45024,14
STP70513,DEP50002,129
STP70513,STP62369,482
STP70513,STP62829,135
STP70513,STP63844,488
STP70513,STP63889,503
STP70513,STP64338,136
STP70513,STP64718,493
STP70513,STP65581,29
STP70513,STP65701,497
STP70513,STP66082,503
STP70513,STP66121,150
STP70513,STP66273,133
STP70513,STP66307,46
STP70513,STP66419,495
STP70513,STP66572,136
STP70513,STP66649,479
STP70513,STP66756,504
STP70513,STP67121,139
STP70513,STP67261,28
STP70513,STP67306,478
STP70513,STP67469,149
STP70513,STP67588,145
STP70513,STP67689,488
STP70513,STP67850,26
STP70513,STP67867,486
STP70513,STP67872,18
STP70513,STP67962,506
STP70513,STP68012,478
STP70513,STP68071,20
STP70513,STP68310,495
STP70513,STP68366,489
STP70513,STP68418,127
STP70513,STP68482,11
STP70513,STP68587,512
STP70513,STP68664,9
STP70513,STP68791,21
STP70513,STP68814,25
STP70513,STP68816,136
STP70513,STP68819,497
STP70513,STP68855,134
STP70513,STP68973,17
STP70513,STP69025,133
STP70513,STP69112,15
STP70513,STP69122,141
STP70513,STP69214,492
STP70513,STP69217,516
STP70513,STP69242,506
STP70513,STP69244,17
STP70513,STP69273,513
STP70513,STP69281,130
STP70513,STP69288,15
STP70513,STP69307,119
STP70513,STP69310,486
STP70513,STP69339,496
STP70513,STP69342,135
STP70513,STP69343,507
STP70513,STP69350,11
STP70513,STP69424,502
STP70513,STP69459,139
STP70513,STP69504,28
STP70513,STP69538,489
STP70513,STP69545,483
STP70513,STP69566,506
STP70513,STP69567,13
STP70513,STP69584,502
STP70513,STP69593,17
STP70513,STP69598,510
STP70513,STP69604,509
STP70513,STP69612,512
STP70513,STP69621,485
STP70513,STP69625,517
STP70513,STP69650,503
STP70513,STP69661,513
STP70513,STP69664,126
STP70513,STP69668,17
STP70513,STP69677,139
STP70513,STP69710,15
STP70513,STP69715,498
STP70513,STP69759,133
STP70513,STP69795,497
STP70513,STP69799,507
STP70513,STP69824,21
STP70513,STP69828,139
STP70513,STP69835,19
STP70513,STP69842,503
STP70513,STP69846,20
STP70513,STP69857,15
STP70513,STP69873,491
STP70513,STP69890,138
STP70513,STP69892,135
STP70513,STP69894,489
STP70513,STP69898,483
STP70513,STP69910,500
STP70513,STP69921,131
STP70513,STP69923,491
STP70513,STP69927,132
STP70513,STP69934,499
STP70513,STP69940,512
STP70513,STP69943,502
STP70513,STP69946,132
STP70513,STP69963,493
STP70513,STP69964,26
STP70513,STP69973,30
STP70513,STP69984,498
STP70513,STP69989,129
STP70513,STP70001,16
STP70513,STP70008,20
STP70513,STP70024,491
STP70513,STP70026,20
STP70513,STP70030,506
STP70513,STP70055,489
STP70513,STP70067,495
STP70513,STP70072,19
STP70513,STP70073,488
STP70513,STP70076,135
STP70513,STP70082,148
STP70513,STP70102,517
STP70513,STP70122,501
STP70513,STP70144,488
STP70513,STP70151,34
STP70513,STP70173,488
STP70513,STP70178,20
STP70513,STP70189,15
STP70513,STP70197,490
STP70513,STP70200,513
STP70513,STP70202,509
STP70513,STP70203,504
STP70513,STP70206,504
STP70513,STP70208,512
STP70513,STP70211,23
STP70513,STP70227,496
STP70513,STP70228,498
STP70513,STP70240,517
STP70513,STP70252,129
STP70513,STP70255,504
STP70513,STP70258,21
STP70513,STP70259,22
STP70513,STP70261,21
STP70513,STP70265,146
STP70513,STP70267,24
STP70513,STP70274,12
STP70513,STP70275,505
STP70513,STP70277,486
STP70513,STP70286,20
STP70513,STP70301,511
STP70513,STP70309,136
STP70513,STP70311,26
STP70513,STP70326,132
STP70513,STP70335,16
STP70513,STP70336,533
STP70513,STP70348,25
STP70513,STP70355,509
STP70513,STP70359,489
STP70513,STP70366,512
STP70513,STP70387,496
STP70513,STP70390,29
STP70513,STP70398,135
STP70513,STP70400,490
STP70513,STP70406,497
STP70513,STP70412,16
STP70513,STP70415,20
STP70513,STP70434,117
STP70513,STP70446,10
STP70513,STP70451,498
STP70513,STP70488,136
STP70513,STP70489,15
STP70513,STP70495,124
STP70513,STP70498,23
STP70513,STP70501,139
STP70513,STP70503,23
STP70513,STP70506,502
STP70513,STP70513,0
STP70513,STP70525,508
STP70513,STP70529,17
STP70513,STP70533,11
STP70513,STP70535,485
STP70513,STP70539,489
STP70513,STP70565,496
STP70513,STP70566,495
STP70513,STP70573,484
STP70513,STP70598,512
STP70513,STP70611,25
STP70513,STP70628,26
STP70513,STP70644,18
STP70513,STP70664,502
STP70513,STP70674,490
STP70513,STP70679,22
STP70513,STP70687,124
STP70513,STP70693,20
STP70513,STP70728,502
STP70525,DEP10001,502
STP70525,DEP10022,28
STP70525,DEP25005,31
STP70525,DEP35024,445
STP70525,DEP45024,502
STP70525,DEP50002,445
STP70525,STP62369,45
STP70525,STP62829,453
STP70525,STP63844,45
STP70525,STP63889,25
STP70525,STP64338,451
STP70525,STP64718,31
STP70525,STP65581,496
STP70525,STP65701,33
STP70525,STP66082,24
STP70525,STP66121,447
STP70525,STP66273,437
STP70525,STP66307,462
STP70525,STP66419,32
STP70525,STP66572,459
STP70525,STP66649,45
STP70525,STP66756,13
STP70525,STP67121,424
STP70525,STP67261,518
STP70525,STP67306,46
STP70525,STP67469,449
STP70525,STP67588,433
STP70525,STP67689,37
STP70525,STP67850,480
STP70525,STP67867,38
STP70525,STP67872,508
STP70525,STP67962,33
STP70525,STP68012,44
STP70525,STP68071,500
STP70525,STP68310,31
STP70525,STP68366,37
STP70525,STP68418,445
STP70525,STP68482,497
STP70525,STP68587,9
STP70525,STP68664,500
STP70525,STP68791,487
STP70525,STP68814,499
STP70525,STP68816,454
STP70525,STP68819,38
STP70525,STP68855,455
STP70525,STP68973,493
STP70525,STP69025,451
STP70525,STP69112,504
STP70525,STP69122,434
STP70525,STP69214,36
STP70525,STP69217,42
STP70525,STP69242,30
STP70525,STP69244,496
STP70525,STP69273,10
STP70525,STP69281,444
STP70525,STP69288,502
STP70525,STP69307,436
STP70525,STP69310,47
STP70525,STP69339,29
STP70525,STP69342,428
STP70525,STP69343,18
STP70525,STP69350,499
STP70525,STP69424,25
STP70525,STP69459,452
STP70525,STP69504,495
STP70525,STP69538,53
STP70525,STP69545,41
STP70525,STP69566,16
STP70525,STP69567,495
STP70525,STP69584,31
STP70525,STP69593,503
STP70525,STP69598,20
STP70525,STP69604,40
STP70525,STP69612,39
STP70525,STP69621,50
STP70525,STP69625,11
STP70525,STP69650,19
STP70525,STP69661,18
STP70525,STP69664,433
STP70525,STP69668,490
STP70525,STP69677,437
STP70525,STP69710,504
STP70525,STP69715,27
STP70525,STP69759,439
STP70525,STP69795,37
STP70525,STP69799,21
STP70525,STP69824,490
STP70525,STP69828,455
STP70525,STP69835,500
STP70525,STP69842,28
STP70525,STP69846,491
STP70525,STP69857,504
STP70525,STP69873,36
STP70525,STP69890,431
STP70525,STP69892,454
STP70525,STP69894,53
STP70525,STP69898,47
STP70525,STP69910,40
STP70525,STP69921,424
STP70525,STP69923,29
STP70525,STP69927,443
STP70525,STP69934,41
STP70525,STP69940,19
STP70525,STP69943,9
STP70525,STP69946,425
STP70525,STP69963,30
STP70525,STP69964,495
STP70525,STP69973,497
STP70525,STP69984,39
STP70525,STP69989,443
STP70525,STP70001,506
STP70525,STP70008,513
STP70525,STP70024,57
STP70525,STP70026,511
STP70525,STP70030,14
STP70525,STP70055,38
STP70525,STP70067,40
STP70525,STP70072,511
STP70525,STP70073,41
STP70525,STP70076,452
STP70525,STP70082,452
STP70525,STP70102,11
STP70525,STP70122,39
STP70525,STP70144,39
STP70525,STP70151,508
STP70525,STP70173,37
STP70525,STP70178,500
STP70525,STP70189,500
STP70525,STP70197,44
STP70525,STP70200,24
STP70525,STP70202,20
STP70525,STP70203,22
STP70525,STP70206,23
STP70525,STP70208,43
STP70525,STP70211,492
STP70525,STP70227,42
STP70525,STP70228,25
STP70525,STP70240,12
STP70525,STP70252,440
STP70525,STP70255,5
STP70525,STP70258,486
STP70525,STP70259,484
STP70525,STP70261,486
STP70525,STP70265,452
STP70525,STP70267,497
STP70525,STP70274,497
STP70525,STP70275,16
STP70525,STP70277,49
STP70525,STP70286,506
STP70525,STP70301,16
STP70525,STP70309,429
STP70525,STP70311,489
STP70525,STP70326,437
STP70525,STP70335,502
STP70525,STP70336,30
STP70525,STP70348,485
STP70525,STP70355,28
STP70525,STP70359,44
STP70525,STP70366,12
STP70525,STP70387,36
STP70525,STP70390,519
STP70525,STP70398,458
STP70525,STP70400,42
STP70525,STP70406,29
STP70525,STP70412,503
STP70525,STP70415,491
STP70525,STP70434,438
STP70525,STP70446,498
STP70525,STP70451,39
STP70525,STP70488,453
STP70525,STP70489,500
STP70525,STP70495,431
STP70525,STP70498,485
STP70525,STP70501,432
STP70525,STP70503,507
STP70525,STP70506,22
STP70525,STP70513,501
STP70525,STP70525,0
STP70525,STP70529,496
STP70525,STP70533,499
STP70525,STP70535,38
STP70525,STP70539,53
STP70525,STP70565,43
STP70525,STP70566,36
STP70525,STP70573,38
STP70525,STP70598,36
STP70525,STP70611,485
STP70525,STP70628,492
STP70525,STP70644,505
STP70525,STP70664,22
STP70525,STP70674,37
STP70525,STP70679,491
STP70525,STP70687,431
STP70525,STP70693,492
STP70525,STP70728,31
STP70529,DEP10001,15
STP70529,DEP10022,512
STP70529,DEP25005,490
STP70529,DEP35024,134
STP70529,DEP45024,15
STP70529,DEP50002,134
STP70529,STP62369,476
STP70529,STP62829,140
STP70529,STP63844,482
STP70529,STP63889,497
STP70529,STP64338,141
STP70529,STP64718,487
STP70529,STP65581,21
STP70529,STP65701,491
STP70529,STP66082,496
STP70529,STP66121,156
STP70529,STP66273,139
